0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,6,8,16,51,0,0,28,0,9,0,39,8,0,22,14,14,11,0,0,0,35,0,0,0,23,11,9,0,0,0,10,10,9,46,9,32,39,0,8,21,0,20,9,0,0,0,0,0,14,0,0,15,43,11,0,8,0,38,0,34,20,0,0,0,9,13,10,0,0,10,0,14,30,46,22,0,48,11,7,0,21,0,37,0,0,6,11,10,0,17,12,8,9,0,14,0,0,10,7,
0,0,6,24,18,0,0,0,21,0,7,0,0,0,0,52,0,0,22,60,0,0,0,12,0,14,0,10,11,10,14,0,0,10,13,8,41,12,0,16,11,8,0,0,0,13,11,0,0,0,0,38,0,8,13,15,0,26,13,10,12,35,9,38,0,40,27,0,11,0,11,10,0,8,20,10,0,0,10,15,6,29,9,12,9,21,12,27,23,0,24,20,12,0,26,20,0,7,7,22,
0,6,0,0,0,16,0,0,18,0,0,20,16,7,24,0,16,0,10,33,9,13,9,0,0,17,26,8,10,15,0,0,24,0,23,10,14,13,18,0,0,0,0,0,17,16,37,15,0,0,0,16,0,16,41,12,14,0,23,0,0,14,10,0,13,0,32,0,12,15,18,30,9,10,0,0,0,0,46,16,22,24,11,11,13,18,0,43,24,12,31,0,0,0,25,9,0,12,0,0,
22,18,0,9,10,8,8,24,8,21,15,10,0,0,0,9,0,11,10,0,0,47,7,32,0,0,10,9,11,0,0,13,8,0,20,0,0,18,11,7,37,13,22,18,0,18,12,0,0,10,0,11,12,22,26,21,12,0,10,0,0,19,0,60,0,11,28,11,12,9,0,26,18,6,20,11,0,8,8,0,19,15,0,0,0,27,8,23,22,9,14,0,8,25,12,8,11,0,9,3,
14,19,0,0,35,11,0,10,0,0,0,30,0,12,0,12,0,12,12,10,20,10,15,10,21,21,10,0,0,11,10,0,27,10,0,0,0,0,0,16,23,14,9,19,9,13,10,0,9,38,0,0,30,11,0,20,9,12,0,0,54,16,0,11,0,0,7,0,0,23,0,0,12,14,25,10,10,22,13,0,0,30,27,8,17,20,0,18,58,0,37,0,0,7,7,0,0,14,26,5,
7,0,7,0,28,18,9,0,0,0,0,0,25,0,12,20,21,19,38,8,10,10,15,23,0,11,0,0,25,22,22,0,0,0,0,23,10,22,0,9,10,10,11,0,0,0,0,7,40,39,18,0,0,33,0,0,0,7,11,14,9,0,11,48,20,8,6,16,25,10,16,12,9,16,10,0,14,18,34,0,0,8,22,13,14,17,17,12,0,0,0,0,19,0,16,7,0,24,0,10,
7,26,0,7,39,9,8,12,9,8,0,0,14,9,0,0,0,21,8,0,0,10,0,0,24,28,16,0,29,51,12,0,0,0,8,0,20,0,41,0,20,10,14,24,21,10,11,17,12,0,18,60,29,11,0,16,25,12,0,0,39,9,18,10,0,13,0,0,9,13,7,10,0,33,0,0,13,0,13,16,24,0,11,37,0,9,0,8,0,0,0,0,0,10,0,5,0,10,0,24,
0,7,0,8,8,0,0,7,9,12,8,10,32,8,0,41,0,0,21,20,0,0,9,8,23,43,16,0,42,37,10,0,11,10,25,30,22,0,0,9,25,39,0,0,0,10,0,40,0,22,25,21,10,9,15,9,11,6,0,16,10,16,33,14,12,11,8,0,10,11,14,9,14,0,0,23,0,21,0,15,20,0,0,0,0,0,12,11,0,31,0,7,0,0,6,16,8,0,6,6,
22,10,0,0,7,19,33,27,0,35,9,0,17,32,10,8,0,8,30,25,22,22,14,0,8,20,23,0,9,53,26,11,0,0,47,16,9,0,0,38,0,0,0,10,11,0,16,0,0,0,0,23,0,0,20,0,0,0,0,54,20,0,10,0,14,25,31,19,12,10,29,10,45,0,18,0,22,0,0,7,0,11,0,0,0,0,0,8,0,0,12,4,0,12,0,0,15,15,0,0,
0,7,0,8,18,0,0,30,0,8,0,10,9,12,10,0,9,0,0,20,0,20,0,34,25,10,11,22,0,21,27,26,11,17,20,11,23,25,24,0,12,0,0,9,43,0,0,0,25,0,0,0,19,0,13,27,25,0,12,33,12,14,28,0,14,14,8,8,11,0,8,0,12,21,0,25,0,44,12,0,8,8,33,26,0,11,5,0,0,0,11,0,0,11,10,0,33,0,8,8,
7,7,0,18,0,9,0,18,37,0,25,29,0,20,9,22,0,8,0,13,10,0,0,0,0,11,38,23,14,13,27,13,11,20,0,11,15,10,22,8,0,13,0,10,9,13,0,13,23,11,15,23,0,26,16,11,22,27,0,0,0,0,14,50,23,0,17,0,10,15,0,21,15,12,13,0,38,18,0,9,0,12,7,0,0,0,0,0,0,26,10,8,10,0,0,17,7,0,23,0,
22,0,0,8,0,9,0,0,8,22,0,24,28,0,14,0,12,0,12,12,10,8,12,0,0,21,0,32,26,0,11,0,34,8,0,9,25,0,15,34,15,46,12,0,10,11,16,14,10,16,8,11,32,60,12,10,0,0,0,13,0,0,0,10,20,0,30,23,12,0,10,6,0,17,13,0,20,0,0,21,12,0,26,10,0,0,8,24,9,0,0,0,7,3,0,16,16,0,16,22,
7,8,8,19,10,20,0,17,0,8,0,23,0,0,18,0,8,32,0,0,24,0,45,0,0,0,0,0,0,16,22,33,10,10,0,22,17,25,0,38,0,0,14,12,0,12,0,15,10,0,0,0,22,0,10,13,12,11,0,26,8,35,12,19,0,8,10,14,12,0,0,18,0,12,8,14,9,40,34,0,19,0,0,0,9,0,0,14,15,32,13,13,11,0,21,10,32,32,0,9,
0,0,15,9,0,0,0,10,11,29,9,12,0,0,22,0,20,41,14,8,0,16,45,32,11,19,36,0,0,30,0,26,18,0,14,12,0,16,12,15,20,0,12,0,0,15,0,0,0,0,17,11,0,0,13,53,0,0,0,11,0,0,7,25,12,0,0,10,0,13,0,6,0,11,26,0,11,7,0,0,31,12,32,8,11,45,0,13,9,9,0,15,16,0,24,29,0,8,19,5,
7,0,7,7,10,20,10,8,11,0,21,0,0,31,0,19,0,11,0,26,0,8,0,0,20,0,0,51,0,41,0,25,12,12,32,0,16,0,13,0,0,26,32,40,22,0,0,12,13,17,13,0,0,8,27,0,10,10,9,13,10,9,14,12,35,0,0,11,23,0,21,27,9,0,10,12,0,13,16,0,14,17,28,0,13,0,7,0,0,31,0,21,4,0,21,13,20,0,13,0,
0,15,16,10,7,11,0,22,0,0,10,0,0,9,10,22,13,11,11,0,0,0,0,10,0,0,13,10,21,0,0,15,0,18,19,12,0,0,0,30,9,19,0,18,22,13,28,13,8,0,0,24,0,21,21,9,0,21,12,19,9,11,26,0,10,20,13,13,0,24,13,11,31,0,18,13,7,0,18,29,9,12,9,28,35,37,0,0,0,10,24,0,7,36,9,0,8,0,17,23,
7,8,0,26,0,20,0,0,18,14,11,8,0,0,9,28,45,0,14,9,11,0,0,34,10,11,23,12,23,0,12,0,10,29,11,12,15,20,11,0,0,12,24,0,0,17,37,17,0,0,16,11,0,9,0,0,0,11,12,8,43,14,16,16,14,26,0,0,10,28,0,9,21,0,0,14,11,22,11,11,7,15,9,0,0,12,0,8,0,19,21,0,0,0,9,9,6,13,8,24,
0,6,15,18,11,10,0,9,32,18,23,21,0,35,0,13,51,17,0,0,10,9,0,14,10,24,0,11,0,14,8,21,14,0,0,0,22,20,0,0,0,0,0,10,0,0,17,14,15,12,18,0,21,0,23,15,11,11,0,22,0,23,17,0,40,0,11,10,29,11,22,33,0,28,11,0,23,32,0,0,23,12,0,12,0,0,18,9,0,27,0,9,0,7,0,8,0,8,11,7,
0,0,7,0,0,24,10,27,23,0,12,0,8,21,13,0,10,0,0,0,0,17,0,6,21,0,15,24,0,0,17,10,26,11,0,21,13,12,0,0,13,0,9,0,13,12,40,0,39,0,9,0,0,0,10,14,0,41,0,27,0,33,0,0,13,25,0,23,9,0,25,20,0,22,0,33,11,0,0,12,0,22,0,24,19,29,11,13,11,27,25,11,20,21,18,10,10,6,0,4,
7,0,0,7,0,18,20,0,21,8,9,0,9,14,31,24,10,12,0,11,23,19,11,12,11,22,0,11,0,0,14,8,0,0,38,0,22,10,33,10,11,10,0,31,0,0,23,0,0,0,13,9,14,0,17,12,0,21,13,0,0,0,22,13,12,0,0,32,11,8,0,32,0,12,9,10,29,8,39,21,25,12,0,0,9,0,0,12,9,9,11,0,12,0,26,19,8,11,22,12,
0,6,7,0,46,9,0,0,32,0,0,0,9,26,0,0,0,0,11,21,28,12,0,25,12,31,0,22,9,31,12,14,19,0,22,10,0,0,0,0,8,38,0,0,26,9,0,0,23,22,26,21,16,12,0,19,20,30,0,12,11,0,8,0,0,0,0,12,0,0,8,20,0,12,27,21,0,0,0,9,0,40,48,4,23,12,13,24,9,0,17,8,0,20,6,18,0,0,7,7,
0,0,0,24,17,0,0,9,21,10,9,22,19,0,10,0,9,12,19,22,15,22,12,8,0,0,0,11,8,13,19,21,26,19,32,13,0,9,0,14,10,23,0,0,27,11,22,8,11,24,0,27,27,0,0,10,0,0,0,25,10,49,61,16,9,13,0,9,0,0,19,9,0,12,21,8,10,10,12,10,0,35,13,0,0,14,7,0,0,0,13,0,26,9,18,8,0,0,0,0,
15,0,16,9,12,19,17,11,11,12,12,0,9,21,12,0,11,13,9,0,31,10,10,0,23,10,14,0,49,0,0,0,13,10,0,0,21,14,15,10,13,15,9,13,31,8,0,15,0,33,0,12,7,24,0,0,13,31,0,33,17,26,0,0,60,0,0,8,14,10,6,0,9,0,0,15,36,30,0,0,0,7,0,0,18,0,21,10,0,15,54,6,0,0,11,13,0,0,0,0,
14,8,0,0,20,0,8,8,29,21,9,12,0,33,0,11,7,0,0,20,0,0,13,18,12,16,30,0,21,61,0,23,0,19,20,30,10,11,38,9,11,23,0,37,10,25,0,0,0,13,0,0,18,0,0,32,12,0,9,0,15,28,7,0,14,0,8,15,23,9,0,0,0,25,8,17,10,0,18,0,0,29,11,0,22,0,9,15,0,0,10,8,0,13,8,14,6,4,16,5,
15,17,18,8,17,21,22,24,10,20,0,10,23,0,10,21,0,14,12,0,9,15,9,13,13,0,20,0,15,32,9,10,0,0,0,44,12,12,10,0,30,0,0,11,11,12,28,0,9,14,12,0,14,0,0,0,0,31,11,13,0,0,0,11,17,8,0,9,21,0,50,0,11,21,13,10,0,11,36,0,12,14,0,0,11,6,17,14,10,17,0,0,10,0,9,11,5,0,31,14,
0,7,17,17,17,23,20,32,12,0,0,11,10,11,0,12,22,0,24,11,22,0,0,21,13,0,0,0,13,33,9,8,0,22,9,12,18,40,27,36,0,0,10,0,10,10,0,21,15,26,10,25,0,23,0,0,15,15,0,12,35,17,12,0,21,22,0,0,0,11,52,0,0,8,0,9,11,0,9,0,11,26,0,0,16,0,9,21,8,30,23,0,0,0,0,0,10,0,0,12,
0,0,21,9,19,8,0,0,13,0,0,12,0,19,11,0,0,9,24,7,20,8,11,36,11,10,0,0,27,0,33,0,6,15,24,12,0,34,13,36,10,0,0,14,22,0,0,7,0,0,35,7,12,27,0,20,0,10,8,17,12,20,0,0,0,12,13,21,12,12,19,10,14,11,10,0,22,21,10,39,8,7,12,14,21,0,21,0,0,7,0,23,27,0,0,15,8,0,0,19,
22,9,20,9,20,0,32,0,11,0,0,11,30,38,24,10,22,0,0,0,38,0,0,11,8,26,0,9,31,17,21,0,0,14,8,12,0,0,27,0,22,9,29,23,16,0,0,0,8,13,0,31,0,34,14,0,0,0,0,0,0,12,24,12,7,13,14,8,10,11,9,8,0,0,0,0,6,11,10,22,9,22,25,0,8,38,0,6,21,0,30,0,19,0,0,0,16,0,0,2,
7,0,0,8,9,0,0,20,17,20,9,12,13,20,0,10,0,18,26,15,10,12,8,0,22,9,14,0,10,24,9,27,0,9,0,0,12,8,0,17,13,0,0,11,0,11,0,11,20,11,20,12,8,32,20,21,28,10,10,21,24,0,0,12,54,23,16,9,0,13,0,11,0,12,20,12,30,21,0,27,0,15,0,8,0,37,12,0,29,9,8,0,10,0,0,11,0,9,0,14,
14,0,0,27,0,0,0,0,27,21,0,24,0,0,9,16,0,24,0,0,8,11,15,0,11,72,20,16,43,0,19,0,9,0,13,0,0,10,0,29,23,0,31,12,0,0,0,0,0,8,0,13,27,11,0,10,28,0,7,38,14,0,26,46,0,10,0,12,0,0,0,0,6,0,24,0,18,12,13,11,15,14,0,31,15,0,9,11,9,12,17,20,24,0,10,27,12,10,15,11,
0,22,27,32,0,0,0,9,10,8,0,43,9,0,0,0,0,0,32,36,29,34,19,0,19,0,0,11,0,14,21,22,0,13,12,11,0,9,0,11,0,21,15,10,0,32,0,9,18,9,0,23,14,8,11,0,0,0,0,33,0,11,0,27,30,12,28,10,11,0,13,18,0,0,33,0,0,0,0,0,14,12,0,0,0,20,20,9,8,0,35,17,25,19,18,0,16,0,5,0,
7,0,8,8,0,0,26,0,0,0,13,22,28,0,38,28,0,0,8,0,0,10,0,21,16,10,7,24,12,20,30,20,10,38,9,20,13,0,0,7,16,0,13,0,25,0,0,10,37,0,21,8,0,15,0,0,11,20,0,10,31,10,0,15,22,0,8,27,32,0,0,11,19,12,14,0,10,7,0,11,0,19,0,21,13,27,0,0,0,20,42,6,7,0,0,0,13,0,14,31,
23,18,10,0,0,29,0,24,11,10,11,12,9,7,15,11,0,10,0,27,28,54,11,9,0,0,0,33,21,14,23,0,0,12,18,15,16,0,8,0,0,0,34,0,25,10,9,0,52,14,9,24,11,0,0,24,8,0,0,0,0,21,0,14,0,0,8,0,0,11,0,0,16,10,36,11,27,12,17,0,0,27,11,15,11,14,16,12,0,0,0,0,18,15,0,13,16,10,10,22,
0,15,9,0,9,31,0,21,9,0,10,13,0,22,12,0,23,11,22,11,0,11,0,18,12,10,0,24,0,22,10,9,0,37,44,28,0,8,0,0,0,28,19,0,0,0,23,13,23,13,13,0,12,21,9,9,23,8,25,11,11,12,0,0,27,11,24,27,14,0,0,0,13,31,0,11,8,0,26,9,0,21,9,0,10,10,0,35,0,0,21,8,0,0,0,0,25,22,21,0,
14,9,19,9,0,0,22,12,9,0,12,8,0,41,0,0,31,23,13,13,23,26,11,0,0,22,0,27,0,0,20,12,0,10,8,13,0,9,22,13,0,56,9,9,13,0,0,11,16,14,0,15,21,22,14,0,12,11,9,17,0,15,11,8,0,12,12,9,0,0,0,19,0,30,20,0,22,0,0,0,0,18,47,9,12,7,25,19,15,16,0,0,9,0,28,0,0,15,3,13,
7,7,0,0,25,11,0,0,0,0,0,10,0,8,0,0,23,19,12,43,10,0,22,48,22,22,0,23,13,0,0,23,8,0,0,8,30,14,0,21,0,13,0,24,11,17,0,0,15,0,11,19,14,0,0,20,33,11,28,8,0,0,0,12,25,0,12,0,20,0,0,0,13,0,15,24,26,0,24,0,0,0,11,20,23,0,9,23,18,38,37,30,21,0,11,0,12,0,7,5,
23,9,9,9,8,11,12,13,0,27,9,11,10,0,12,9,23,0,26,17,0,0,14,0,21,0,36,39,14,12,0,19,16,0,13,11,15,0,0,0,12,0,9,0,23,14,11,26,0,11,12,0,9,24,0,8,0,0,27,0,0,0,0,11,0,26,8,0,17,0,16,22,0,24,21,12,14,21,0,0,10,0,10,9,14,28,14,0,0,30,24,18,6,0,0,33,8,42,0,9,
7,15,10,8,0,9,0,0,10,11,8,0,10,8,0,0,0,24,0,0,10,32,0,11,16,23,18,22,10,0,13,0,25,0,40,10,21,12,13,27,23,0,0,0,0,13,11,0,0,46,0,11,14,0,9,16,25,9,11,25,0,11,31,16,12,9,0,8,14,0,18,21,31,21,9,0,12,0,22,0,19,0,0,9,0,9,12,12,15,22,0,36,5,7,10,0,24,0,11,3,
15,9,18,8,0,21,0,21,8,22,0,13,12,0,23,9,9,0,0,0,0,12,0,0,9,33,0,11,18,0,9,0,0,24,0,10,12,20,23,0,20,9,0,0,0,17,26,29,12,9,0,12,15,0,0,14,17,10,0,29,35,11,13,0,22,7,0,19,14,14,20,11,28,8,12,11,14,10,10,23,11,0,40,12,20,20,24,0,0,6,0,24,9,10,0,8,19,10,4,11,
7,8,0,27,8,0,27,20,8,0,14,27,0,19,24,0,19,12,11,16,8,23,0,51,0,0,0,32,0,37,0,0,11,21,0,10,14,0,0,21,9,0,23,14,12,21,34,18,10,0,0,0,0,13,32,12,10,0,11,23,0,41,23,9,21,14,0,15,0,16,40,0,18,0,0,0,0,0,0,15,12,12,0,9,13,0,0,0,5,32,10,18,9,7,0,4,0,0,11,0,
0,6,8,8,29,9,29,11,0,0,29,12,0,14,26,22,0,0,20,9,0,0,0,13,10,9,10,13,12,0,0,7,0,0,38,11,9,33,0,0,27,23,0,13,14,14,14,8,12,0,22,25,0,0,59,0,0,0,11,0,0,22,9,43,39,12,0,11,0,30,9,22,8,0,8,0,0,43,12,0,35,9,12,16,16,10,19,6,7,0,10,0,9,7,0,27,0,0,6,0,
15,0,9,9,18,12,0,31,10,13,0,11,0,0,0,0,22,0,9,0,0,0,0,13,34,10,0,11,0,0,20,11,30,0,0,15,11,16,14,13,24,13,32,9,23,37,0,13,24,12,10,14,25,14,10,18,0,0,9,29,0,0,10,14,22,0,0,0,23,22,32,0,27,0,13,0,0,0,0,39,31,13,11,10,0,25,0,25,8,0,20,20,0,0,9,11,21,0,19,0,
14,0,18,9,26,21,0,0,13,22,0,13,0,0,11,19,11,22,11,10,22,28,14,9,0,25,26,10,39,10,15,10,0,9,0,0,0,37,0,11,11,10,18,0,15,10,10,32,0,25,19,28,0,0,24,0,13,0,13,22,0,18,0,0,0,0,30,12,22,10,15,0,21,0,9,13,12,0,0,0,17,11,15,0,0,10,11,0,0,9,0,0,18,34,0,10,0,19,16,25,
15,8,0,0,19,9,10,11,12,9,0,0,21,0,33,11,10,0,0,19,10,16,10,11,11,9,10,0,10,23,29,22,22,0,0,0,30,9,0,0,13,0,0,27,39,0,10,0,17,24,25,18,11,35,0,47,16,10,25,23,18,20,12,0,10,11,0,0,8,0,12,11,12,0,9,0,9,15,0,12,12,11,18,0,17,0,7,11,9,0,0,28,0,16,0,7,20,13,0,5,
7,0,0,16,10,0,8,18,0,9,10,0,0,12,10,11,11,11,12,21,23,10,9,9,26,41,14,13,13,13,21,34,44,0,0,10,0,40,11,18,26,0,9,24,0,20,11,7,28,0,0,15,0,0,17,0,32,21,18,27,17,0,0,10,0,0,0,0,0,22,8,0,24,18,0,9,0,0,6,20,19,0,0,0,0,32,10,8,0,0,13,13,0,0,5,19,7,22,0,18,
7,41,19,22,18,0,14,11,0,0,21,27,0,11,16,12,20,12,0,0,0,0,19,0,14,0,0,10,10,0,13,0,0,10,0,34,0,0,0,14,27,0,19,39,34,20,12,18,11,0,0,0,0,24,19,0,49,21,0,23,10,0,23,9,10,0,13,0,8,16,11,8,0,0,0,23,0,25,11,11,26,0,0,8,24,12,0,12,42,0,12,0,0,12,10,0,11,0,9,21,
0,0,0,23,0,0,20,20,0,0,9,20,22,21,39,30,0,17,31,20,0,0,29,11,0,37,0,0,0,0,20,0,8,12,0,25,7,0,27,13,14,13,0,0,11,21,0,0,0,26,11,20,23,0,13,8,21,21,15,21,8,0,15,0,30,0,10,10,0,0,23,10,21,26,13,10,0,22,33,8,21,0,13,0,11,0,0,9,0,18,0,21,0,6,0,6,11,14,0,4,
0,7,0,0,8,17,0,0,28,32,11,0,11,0,0,17,0,21,30,16,0,0,0,12,9,0,10,0,0,9,10,0,10,16,8,15,0,10,7,17,0,0,36,22,0,12,13,17,0,10,41,0,24,0,16,8,11,34,47,14,20,10,23,0,0,21,10,15,18,8,33,0,19,11,0,14,0,0,0,0,0,8,28,8,7,9,39,0,12,5,0,30,0,23,0,8,16,22,21,0,
15,0,8,9,9,11,0,18,8,12,15,21,17,0,30,0,13,0,0,0,0,0,0,13,10,0,34,9,12,22,15,0,10,12,0,0,22,34,0,11,0,0,9,17,10,16,7,38,0,23,0,14,26,0,23,0,10,11,0,0,12,33,0,0,0,0,0,25,0,9,27,26,37,9,0,25,11,9,22,12,24,0,0,0,18,9,0,11,15,12,9,8,0,19,23,28,0,7,8,44,
7,8,0,18,0,20,0,0,10,0,0,0,0,27,0,18,26,10,12,22,0,11,0,20,13,0,11,9,0,9,39,10,13,0,28,0,9,21,11,18,0,26,0,11,28,0,33,0,8,9,10,0,29,21,37,0,0,11,0,0,27,11,25,11,6,0,14,15,25,0,10,15,9,11,0,15,0,0,0,9,11,0,10,0,0,27,17,26,0,0,12,14,20,14,21,0,14,43,17,8,
0,13,8,8,0,0,29,0,19,0,0,9,22,13,8,0,18,0,0,15,10,20,18,11,0,13,31,36,31,11,0,19,0,0,15,0,23,11,9,13,12,24,33,17,10,13,0,0,21,19,13,28,11,13,0,0,9,12,0,0,17,0,0,0,16,10,27,14,8,0,10,23,0,20,0,42,10,8,0,9,27,11,0,0,28,17,0,10,0,21,0,0,23,0,10,7,0,15,7,26,
22,10,8,0,9,11,19,18,12,0,0,0,0,0,34,9,9,0,26,0,14,0,0,9,22,12,20,0,0,0,0,24,0,23,0,0,0,18,24,0,0,0,22,11,12,40,0,13,0,41,0,0,0,8,28,0,0,45,0,16,12,21,9,0,30,20,0,30,42,9,24,12,21,0,9,0,0,0,12,10,8,0,23,14,0,22,0,0,0,0,7,25,8,32,7,23,20,0,0,7,
7,0,7,0,8,0,0,8,0,18,0,12,9,51,0,18,12,0,13,46,9,12,0,18,0,9,16,9,18,9,15,0,0,13,0,0,0,10,25,0,26,11,0,31,0,15,0,11,0,24,9,0,12,0,37,26,0,7,0,11,15,18,0,0,37,9,17,28,11,0,0,33,0,0,6,19,12,9,21,12,0,19,0,12,26,22,0,10,48,0,32,16,0,25,0,0,0,0,7,0,
14,25,9,29,32,8,0,7,0,0,0,26,20,0,0,0,10,29,9,0,14,9,12,0,34,0,9,0,0,11,0,0,32,0,0,0,0,25,0,8,0,12,12,24,0,46,9,0,0,35,12,22,28,22,10,0,0,9,9,14,0,12,0,12,12,0,24,0,0,31,0,13,0,0,25,23,37,0,8,0,8,53,13,10,15,5,0,0,29,0,17,14,6,18,0,0,31,15,15,0,
23,10,18,10,0,12,0,13,0,10,0,0,10,30,0,0,30,0,0,11,0,0,0,25,28,0,0,0,19,0,24,24,0,7,19,15,0,9,19,0,19,16,0,12,0,0,0,0,28,12,7,13,0,32,0,0,18,0,12,0,34,31,10,24,40,9,18,0,10,0,10,0,12,35,13,9,20,13,0,37,11,0,0,0,21,0,0,0,56,29,9,17,14,0,27,0,13,22,0,0,
14,26,0,0,11,18,0,0,0,0,9,41,10,13,0,9,0,0,22,0,12,11,10,24,10,20,18,0,22,27,0,21,0,10,26,29,0,0,15,0,33,41,0,10,12,32,11,0,9,0,21,13,0,13,14,21,31,0,0,10,8,24,21,10,0,0,0,32,24,19,18,11,8,9,0,0,20,19,0,11,0,24,0,11,0,13,16,0,0,7,25,0,5,0,16,5,0,7,0,0,
0,15,0,27,0,8,7,9,0,0,12,27,0,8,10,0,11,9,10,12,10,0,14,12,32,20,8,11,10,10,25,9,31,22,45,17,8,11,0,12,13,0,19,15,0,0,10,8,14,28,0,21,8,0,11,0,9,26,19,0,11,27,17,24,10,23,13,0,0,28,12,9,19,35,14,0,0,0,22,0,16,0,0,9,0,25,0,19,0,11,0,0,0,23,14,0,9,0,13,2,
0,15,9,37,0,12,9,0,0,0,9,0,0,18,0,11,0,0,9,11,0,35,22,11,10,26,20,26,10,11,13,10,0,0,0,0,0,14,0,0,10,0,16,10,23,0,0,0,21,13,0,12,0,31,13,11,22,13,0,12,7,30,0,9,8,0,0,23,34,12,0,11,18,9,34,0,12,31,27,13,0,13,0,10,16,8,11,0,27,10,10,25,0,10,26,17,13,12,0,8,
7,16,0,0,9,0,0,11,18,0,0,20,7,12,0,22,0,22,11,12,12,24,15,25,11,0,9,0,0,12,0,0,0,9,10,14,12,23,10,10,20,0,0,8,51,11,0,18,11,0,17,0,8,0,12,13,12,9,12,13,38,0,9,22,0,24,0,11,0,27,11,8,24,24,12,0,12,0,12,0,0,43,19,0,11,30,10,25,10,0,12,14,10,24,9,19,0,35,0,13,
0,6,0,0,0,0,0,7,9,0,9,40,0,30,10,0,0,0,0,0,8,12,22,23,23,32,16,0,0,19,12,0,20,17,0,12,0,25,0,10,17,14,0,22,23,13,0,17,12,0,29,9,11,34,12,10,9,18,0,35,22,0,11,20,12,8,19,7,19,0,12,17,0,5,0,21,9,28,15,0,0,0,19,0,19,0,0,0,19,10,0,0,8,11,29,7,50,0,0,12,
0,7,0,0,16,18,0,19,8,24,9,10,0,8,35,0,0,10,13,35,0,28,0,16,8,13,0,24,10,0,0,0,11,0,9,30,0,12,9,29,30,23,41,0,10,0,0,0,48,18,13,20,15,0,0,10,0,22,34,9,0,21,0,0,0,20,14,25,25,14,8,9,12,9,0,9,6,0,15,17,0,0,10,0,0,33,10,29,19,0,0,15,0,7,0,6,18,0,14,7,
34,26,9,27,0,7,0,16,0,0,10,0,7,12,0,9,9,0,24,10,0,0,0,22,25,0,0,10,19,9,0,39,0,68,22,0,0,13,12,8,0,12,14,0,24,0,11,0,0,13,16,36,31,10,0,0,12,0,26,0,13,11,13,0,12,24,10,0,20,0,23,10,0,10,0,0,0,12,30,0,34,0,24,12,15,6,0,43,0,12,0,9,6,9,32,7,0,0,0,18,
7,0,7,0,0,0,8,10,0,17,0,10,29,23,32,10,21,11,23,0,0,36,35,0,43,12,15,0,0,0,12,11,0,28,19,0,0,23,0,0,0,0,0,12,25,0,0,19,12,10,0,10,29,11,0,23,0,12,0,11,0,0,14,25,0,0,0,0,23,11,14,0,0,9,33,0,0,19,0,21,38,18,34,9,0,37,0,0,0,15,25,28,29,7,19,0,8,30,6,2,
15,0,0,9,0,16,11,0,0,9,30,10,8,0,0,12,14,19,21,11,30,0,8,34,11,0,11,0,21,0,33,21,15,0,8,13,0,12,8,9,22,34,0,15,14,0,0,0,13,0,28,7,10,10,27,20,0,15,0,0,11,16,16,46,23,0,11,0,0,12,16,13,0,22,33,19,0,0,15,10,9,0,23,10,7,31,23,9,0,0,7,24,0,0,0,23,0,0,0,0,
7,8,0,8,7,11,17,18,0,0,0,11,9,20,19,10,0,14,8,0,0,11,10,29,42,0,12,0,0,23,28,0,8,40,10,15,14,26,8,0,12,27,0,0,24,0,0,36,10,33,11,0,28,32,0,9,9,0,0,0,0,0,0,0,17,9,9,10,0,27,10,0,22,10,0,18,7,30,0,41,0,0,9,11,24,0,17,20,0,0,0,10,0,0,8,33,10,33,0,5,
14,8,0,18,20,10,23,19,10,15,9,8,0,8,12,18,0,16,0,12,0,23,23,0,41,14,14,12,0,10,0,0,22,0,24,14,14,21,13,0,0,22,26,12,0,0,0,20,0,11,24,8,0,12,9,15,12,33,10,0,13,0,10,14,10,33,11,11,26,10,0,8,0,15,12,0,11,0,0,13,33,19,16,0,23,14,24,11,0,9,8,12,0,0,7,8,0,0,20,0,
0,13,0,25,10,0,0,0,9,8,20,23,0,17,0,0,14,8,12,0,0,10,23,0,21,0,19,31,9,0,0,14,0,11,31,19,23,12,29,25,12,0,11,0,0,27,13,0,0,54,11,9,0,0,18,8,10,36,49,0,0,29,0,0,0,14,9,28,0,0,0,0,25,0,17,8,15,0,0,0,0,42,0,20,24,0,12,0,7,33,22,0,12,0,27,11,0,6,7,8,
0,0,6,0,17,0,0,19,37,19,12,11,23,0,29,13,0,0,24,19,13,13,0,14,0,0,32,0,13,0,8,22,11,0,16,12,19,0,0,0,14,0,12,0,0,13,29,16,25,10,11,11,0,16,20,10,26,14,0,23,0,35,10,12,0,12,0,0,0,39,29,0,29,36,11,0,0,0,22,0,0,11,27,19,0,0,0,10,6,9,10,12,11,20,12,0,0,0,0,24,
